311405	6.3732	5.8476	8.535	4.3852	54.6	53.598	28.4706	4.0529	0.6899	46.912
311406	21.2583	13.3192	11.4868	5.6975	65.81	68.9446	38.1897	18.4391	3.3204	82.8611
311407	17.5017	14.9283	13.0893	5.1797	61.58	76.2782	40.9164	13.5714	4.3384	95.7072
311408	17.1657	12.0444	10.2339	8.024	60.61	63.6749	31.296	15.7917	3.3871	83.3897
311501	7.0968	2.9032	0	5.1471	40.97	56.9343	26.3158	7.2993	0	37.0968
311502	8.4907	3.3366	4.9505	3.4256	46.04	55.5517	23.8152	3.4376	0.6531	32.117
311503	6.3241	5.5095	3.8692	2.8856	33.11	40.7867	27.2423	1.1732	0.2518	18.4982
311504	4.703	4.033	2.8487	3.3785	32.84	36.8273	29.3103	1.4393	0	23.7598
311505	3.7731	3.7314	4.329	1.6393	38.26	30.7582	31.9653	2.7668	1.1097	26.0785
311506	3.149	7.674	5.3807	2.147	35.56	31.4828	23.3002	0.5622	0	26.3562
311507	4.334	4.0891	4.1667	3.2201	39.74	34.6376	30.0374	1.4753	0	31.9785
311508	5.0189	7.928	4.6809	6.0754	39.62	44.8315	26.208	1.3483	0	28.381
311509	8.2967	5.9082	1.5504	3.6725	43.11	37.7451	31.8584	4.4118	0	39.2834
311510	7.1718	5.2291	6.2743	4.0077	49.27	55.8384	31.9095	4.3636	0	47.596
311511	5.8949	5.0868	6.1694	5.7319	41.92	50.4535	30.3203	0.6803	0	34.4426
311512	3.9716	5.4246	4.4318	4.1416	30.99	27.1605	32.9071	1.07	0	39.3284
311601	6.0302	7.5377	12.8015	4.3094	38.96	51.683	27.0378	4.126	0	24.8972
311602	6.4516	8.9571	8.7786	4.3203	45.13	40.6977	21.9456	3.0731	0.9082	35.8283
311603	10.3653	5.049	9.6257	5.4162	59.29	68.8498	23.1171	1.4309	2.5245	36.9765
311604	12.2932	7.7112	12.2411	3.1042	51.38	58.8235	30.8478	3.9582	0	43.9651
311605	12.0494	11.6987	14.5012	6.8785	56.87	63.1131	35.2561	11.5525	1.2484	70.1221
311606	13.819	9.6205	11.2549	6.316	55.16	69.8974	35.5516	10.0342	1.9185	66.9262
311607	8.5386	4.9254	2.4903	4.8141	48.13	55.7241	38.179	7.5342	1.456	54.3412
311608	4.1187	2.7236	9.9755	4.1313	49.3	56.2972	30.6398	4.8752	0.3764	51.3064
311609	7.8967	4.5178	7.3552	4.9729	41.39	50.7339	25.6158	4.5872	0.7593	43.2422
311610	5.8793	1.5223	3.4115	4.4242	43.07	62.2461	13.7692	3.4648	0	18.1627
311611	12.0708	4.3184	2.8017	4.2281	38.95	39.0476	22.077	5.3968	1.5088	23.9854
311612	8.5258	7.46	8.778	4.2049	45.85	43.1701	34.6477	5.1546	0	48.4014
311613	15.0183	5.8085	7.1588	9.3567	51.43	63.4375	33.2139	8.1875	0.2355	53.3228
311701	5.8268	0	0	2.8862	85.04	13.0841	44.4444	0	22.6772	22.3622
311702	5.7284	3.2568	1.5625	3.299	29.61	19.3154	26.8742	0.652	0.2035	17.7959
311703	3.9572	4.4803	5.3754	4.5703	33.95	27.2887	29.3152	1.8192	0	25.1081
311704	5.4245	4.882	3.5813	2.5097	25.58	17.5753	32.743	1.0043	0	26.7426
311705	5.0603	2.4511	4.7945	2.9038	41.44	17.7755	25.8056	1.6632	0	21.3283
311706	4.258	3.8786	0	2.86	28.33	8.9165	33.6496	1.693	0	21.8382
311707	4.8845	3.6964	2.2196	2.2943	36.85	25.208	35.4215	0.8319	0	25.3795
311708	3.4158	2.9152	3.5834	4.4792	34.74	21.1701	36.3302	3.3872	0	27.9152
311709	1.7304	4.1096	0.8949	4.6628	27.96	24.3523	33.9946	0	0	27.3973
311710	5.3749	6.6855	2.7231	2.6228	32.65	20.4649	30.6673	1.785	0.0995	24.1871
311711	1.928	3.5724	3.4729	4.4042	36.18	22.4537	27.3292	0.6944	0	31.1879
311801	5.1969	3.9376	2.4	2.8291	33.46	27.4066	34.0448	1.4203	0	31.5411
311802	4.3775	6.0053	4.6603	4.342	47.39	39.0011	31.7875	3.8159	0.9019	31.0603
311803	10.8398	11.7188	7.8704	8.0446	41.53	49.4286	37.7535	1.1429	0	44.7266
311901	13.2289	10.2592	13.5922	8.6505	54.03	52.3643	37.4288	8.7566	0.378	77.1598
311902	6.1588	6.2978	7.2489	5.2386	47.7	40.9383	36.5862	3.9203	0	48.7382
311903	5.8065	2.3041	2.6667	2.5599	43.38	48.4222	32.0637	2.5571	0	43.2718
311904	5.5725	7.1151	4.668	4.2829	45.78	33.4067	42.29	3.7037	0	50.8199
311905	4.2111	3.0882	5.4705	7.4547	38.17	23.7885	35.688	3.2305	0	41.269
311906	7.078	4.4402	1.7282	4.3184	53.22	35.9284	40.8806	4.5379	1.2163	55.085
311907	6.9385	3.0297	4.3607	3.4143	45.99	54.9928	41.5951	4.438	0.1496	56.4054
311908	12.7985	4.336	8.2374	4.6759	40.64	52.1884	40.144	4.6537	0.2095	62.3376
311909	8.3665	9.0969	8.7591	5.3878	39.45	35.6108	27.7992	4.5549	0.5976	58.4993
311910	16.9673	15.3584	18.3761	7.4521	54.12	38.5208	46.9194	6.4715	1.609	82.4476
311911	13.9696	13.4577	15.4552	8.8352	51.97	49.4482	45.4041	8.1976	4.6565	81.2417
311912	12.3527	9.102	11.4618	4.5805	54.48	51.2367	47.7042	7.0671	0.2438	88.785
311913	5.0504	9.5769	6.3102	4.1212	57.54	42.2249	41.7719	10.9649	2.8073	69.9664
311914	3.7126	20.479	3.7736	3.962	61.82	35.2941	28.2692	0	0	68.7425
312001	6.1248	8.0987	4.2627	5.4239	44.5	44.4015	34.129	2.0077	0.2322	58.8969
312002	17.399	10.1608	17.2208	7.2518	56.5	61.5581	39.5156	7.7905	0.7258	87.8188
312003	11.3826	9.3282	10.8742	7.966	47.42	44.4867	47.6689	14.0684	0	85.6191
312004	19.9074	20.7729	17.8396	8.5163	51.44	54.6538	56.7459	14.7639	1.7311	108.46
312005	25.8546	19.296	16.6491	7.3818	43.65	57.4388	56.8374	11.1111	4.4315	93.0869
312006	7.874	6.9291	10.8434	3.3981	51.64	42.029	61.5385	27.5362	0	98.7402
312101	19.2151	16.9477	10	6.5891	43.8	57.4646	37.5836	9.7581	1.25	61.8024
312102	11.6257	6.3327	4.5455	4.4848	55.67	47.3684	45.152	14.5363	1.7013	67.0132
312103	9.8786	6.295	4.5767	4.9735	42.34	60.4662	36.7614	3.0303	0	59.2339
312104	10.6601	9.5897	10.4779	7.5957	52.28	58.6406	36.9681	4.7235	0.3568	61.5076
312105	19.0457	7.9984	6.25	3.4272	60.9	70.0075	38.3237	8.383	0.2051	79.4914
312106	18.0806	10.9216	13.9679	5.5076	53.48	63.1433	45.2288	10.2534	1.1697	83.3991
312107	19.4773	18.8444	19.1342	9.7412	50.76	64.9465	44.8411	15.1038	2.205	90.343
312108	26.4222	17.2156	33.0855	5.9313	57.08	79.3451	56.4315	15.1134	2.1707	96.7066
312109	21.8761	14.1048	16.9014	5.3679	45.05	52.7888	53.5359	10.6574	1.0613	85.0736
312201	6.1947	28.9086	8.125	11.9843	58.11	62.3016	34.0961	14.2857	1.3274	88.6431
312202	12.8535	11.5681	12.1896	6.4582	51.73	67.6336	43.2526	9.4656	2.0051	86.7352
312203	18.8344	17.9853	18.8034	7.1203	44.07	69.0928	38.8494	6.7511	5.6349	65.7276
312204	19.6633	10.2357	13.4078	4.4924	53.88	59.0068	29.4792	7.3028	0.6734	78.0135
312205	27.9603	12.9882	15.0215	6.5357	44.54	73.5246	46.7978	10.9016	7.8735	85.3068
312206	22.8377	13.7877	16.6575	7.4191	56.77	77.2384	44.517	15.1197	6.4383	92.1404
312207	19.197	8.4951	11.5951	8.2569	54.65	66.321	42.8196	9.5396	0.7711	88.5536
312208	0	0	0	0	0	0	45	0	0	0
312209	23.9695	23.9278	16.0418	8.3791	47.3	63.6099	52.5528	14.5075	5.7321	96.3359
312210	29.3372	23.6335	28.4848	7.3861	58.5	73.7226	61.4914	21.2722	7.7106	103.882
312211	34.8809	28.2534	29.1009	5.999	62.63	77.5176	52.3703	16.6276	11.7018	100.242
312212	28.3105	29.0894	28.7559	11.1201	56.51	77.4609	49.35	18.5833	18.3454	90.9213
312213	31.2992	17.0768	19.2982	3.8176	55.07	79.1189	50.1367	21.3216	8.2923	105.955
312214	32.7016	22.503	22.069	4.0488	49.51	69.8276	62.6322	24.1379	1.5042	111.071
312215	31.0363	22.3316	10.3846	5.5056	58.57	75.395	54.9416	21.9714	5.285	98.8601
